,ids,SMILES
1865,Z1937346707,Nc1nccc([C@H]2CCCN(C(=O)c3ccc(Oc4cccnc4)cc3)C2)n1
1866,Z1518363644,Cn1ccnc1[C@@H]1CCN(C(=O)Cc2n[nH]c(=O)c3ccccc23)C1
1867,Z1518363644,Cn1ccnc1[C@H]1CCN(C(=O)Cc2n[nH]c(=O)c3ccccc23)C1
1868,Z27769257,O=C(c1ccccc1-n1cnnn1)N1CCN(c2ccccc2)CC1
1869,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1870,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1871,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1872,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1873,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1874,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1875,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1876,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@@H]3CC[C@@H]2C3)c1
1877,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@H]3CC[C@@H]2C3)c1
1878,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@H]3CC[C@@H]2C3)c1
1879,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@H]3CC[C@@H]2C3)c1
1880,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@H]3CC[C@@H]2C3)c1
1881,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@H]3CC[C@@H]2C3)c1
1882,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@H]3CC[C@@H]2C3)c1
1883,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@H]3CC[C@@H]2C3)c1
1884,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@H]3CC[C@@H]2C3)c1
1885,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@H]2C3)c1
1886,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@H]2C3)c1
1887,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@H]2C3)c1
1888,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@@H]3CC[C@H]2C3)c1
1889,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@@H]3CC[C@H]2C3)c1
1890,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@@H]3CC[C@H]2C3)c1
1891,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@@H]3CC[C@H]2C3)c1
1892,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@@H]3CC[C@H]2C3)c1
1893,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
1894,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
1895,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
1896,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@@H]3O)C[C@H]3CC[C@H]2C3)c1
1897,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
1898,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
1899,Z1522308065,COc1cccc(C[C@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
1900,Z1522308065,COc1cccc(C[C@@]2(C(=O)N[C@H]3CCCC[C@H]3O)C[C@H]3CC[C@H]2C3)c1
1901,Z2033174769,Cc1ccccc1C1CC(N(C(=O)c2cncc(O)c2)C2CC2)C1
1902,Z1524963184,Cc1n[nH]c(C)c1[C@H](C)CC(=O)N1CCN(c2ccccc2)CC1
1903,Z1524963184,Cc1n[nH]c(C)c1[C@@H](C)CC(=O)N1CCN(c2ccccc2)CC1
1904,Z808830304,O=C(NC1CCN(C(=O)c2ccoc2)CC1)[C@@H]1CCCN(CC(F)(F)F)C1
1905,Z808830304,O=C(NC1CCN(C(=O)c2ccoc2)CC1)[C@H]1CCCN(CC(F)(F)F)C1
1906,Z247390586,NC(=O)[C@H](Sc1nc2c(cnn2-c2cccc(Cl)c2)c(=O)[nH]1)c1ccc(F)cc1
1907,Z247390586,NC(=O)[C@@H](Sc1nc2c(cnn2-c2cccc(Cl)c2)c(=O)[nH]1)c1ccc(F)cc1
1908,Z1527408420,Cc1ccc(S(=O)(=O)N(C)[C@@H]2CCNC2=O)c2cccnc12
1909,Z1527408420,Cc1ccc(S(=O)(=O)N(C)[C@H]2CCNC2=O)c2cccnc12
1910,Z1527863013,CCC[C@H](C)NC(=O)[C@@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
1911,Z1527863013,CCC[C@@H](C)NC(=O)[C@@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
1912,Z1527863013,CCC[C@H](C)NC(=O)[C@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
1913,Z1527863013,CCC[C@@H](C)NC(=O)[C@H]1CCCN(C(=O)c2ccc(Br)cc2-n2cncn2)C1
1914,Z1528500369,O=C(Nc1ccn(CC(=O)N2CCOCC2)n1)c1ccccc1CCC(F)(F)F
1915,Z2436990187,C[C@H]([NH3+])CC(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2)nc1
1916,Z2436990187,C[C@@H]([NH3+])CC(=O)Nc1ccc(Oc2ccc(C(F)(F)F)cc2)nc1
1917,Z2037168973,O=C(NCc1cccc(Cl)c1)c1cc2ncccn2n1
1918,Z424646658,Cc1ccc2[nH]c(C(=O)N[C@@H]3CCCc4c3cnn4CCO)cc2c1
1919,Z424646658,Cc1ccc2[nH]c(C(=O)N[C@H]3CCCc4c3cnn4CCO)cc2c1
1920,Z1420784330,CN(Cc1ccc(O)cc1)C(=O)CC1(O)CCCCC1
1921,Z1082424372,O=C(Nc1cnc2ccccc2c1)c1ccc2nccn2c1
1922,Z1082778386,OCCn1cc(Nc2nc(-c3cccnc3)nc3c2CCC3)cn1
1923,Z242649138,CCOC(=O)[C@@H]1CCCN(C(=O)CCn2cnc3ccccc3c2=O)C1
1924,Z242649138,CCOC(=O)[C@H]1CCCN(C(=O)CCn2cnc3ccccc3c2=O)C1
1925,Z751573076,Cc1nc(NCCn2cccn2)c2cnn(C)c2n1
1926,Z1538628496,O=C(Nc1ccc(C(F)(F)F)nc1)NC1(CO)CCCC1
1927,Z1998171974,O=C([C@@H]1CC12CCS(=O)(=O)CC2)N1CCOc2c(Br)cccc21
1928,Z1998171974,O=C([C@H]1CC12CCS(=O)(=O)CC2)N1CCOc2c(Br)cccc21
1929,Z757495132,COc1ccc(C)cc1N1C[C@H](C(=O)NCc2cccc(C)n2)CC1=O
1930,Z757495132,COc1ccc(C)cc1N1C[C@@H](C(=O)NCc2cccc(C)n2)CC1=O
1931,Z1542309083,COc1cccc(-c2cc(NC(=O)c3cccc(-n4cccn4)n3)n(C)n2)c1
1932,Z1098395156,CCS(=O)(=O)c1ccc(CC(=O)NC2(C(=O)[O-])CCCCC2)cc1
1933,Z1098731669,CCc1nnc(CNc2ccc(C(=O)N3CCCC[C@@H]3C)c(Cl)c2)o1
1934,Z1098731669,CCc1nnc(CNc2ccc(C(=O)N3CCCC[C@H]3C)c(Cl)c2)o1
1935,Z828291942,Cc1cccc(NC(=O)[C@@H]2CCCN2C(=O)Cc2ccccc2)n1
1936,Z828291942,Cc1cccc(NC(=O)[C@H]2CCCN2C(=O)Cc2ccccc2)n1
1937,Z1424822893,O=C(c1cnc2ccccn12)N1CCN(c2ncnc3ccsc23)CC1
1938,Z1548684178,Cc1nnc(-c2ccc(C(=O)N3CC[C@H](C4CC4)C3)cc2)o1
1939,Z1548684178,Cc1nnc(-c2ccc(C(=O)N3CC[C@@H](C4CC4)C3)cc2)o1
1940,Z1549754327,COc1cccc([C@H](O)C(=O)N2CCn3cnnc3C2)c1
1941,Z1549754327,COc1cccc([C@@H](O)C(=O)N2CCn3cnnc3C2)c1
1942,Z394600142,C[C@H](CC(=O)N1CCC(NC(=O)C2CC2)CC1)c1ccccc1
1943,Z394600142,C[C@@H](CC(=O)N1CCC(NC(=O)C2CC2)CC1)c1ccccc1
1944,Z1550922277,COc1ccc(CC(=O)N2CCC[C@@H]2c2c(C)n[nH]c2C)cc1F
1945,Z1550922277,COc1ccc(CC(=O)N2CCC[C@H]2c2c(C)n[nH]c2C)cc1F
1946,Z2057246098,Cc1n[nH]cc1C1CCN(C(=O)Nc2cccc(-c3ncn(C)n3)c2)CC1
1947,Z88517719,CC(=O)N1CCC(C(=O)Nc2nc(-c3cc4ccccc4o3)cs2)CC1
1948,Z1554585254,CN1C(=O)NC2(CCN(C(=O)Nc3cccc(C(=O)N4CCc5ccccc54)c3)CC2)C1=O
1949,Z2063092846,CNC(=O)C1C[NH+](Cc2nc(-c3ccccc3)cs2)C1
1950,Z1567779050,CCn1nc(C)c(S(=O)(=O)Nc2ncccc2Cl)c1C
1951,Z2077729193,O=C(Nc1nncn1C1CC1)[C@@H]1CCOc2ccccc21
1952,Z2077729193,O=C(Nc1nncn1C1CC1)[C@H]1CCOc2ccccc21
1953,Z165245374,CS(=O)(=O)c1ccccc1N1CCC[C@@H]1c1cccnc1
1954,Z165245374,CS(=O)(=O)c1ccccc1N1CCC[C@H]1c1cccnc1
1955,Z1580093721,Cc1nc(C(C)(C)NC(=O)Nc2cnn(C(C)(C)C)c2)no1
1956,Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@@H]4C[C@@H]43)sc2n1
1957,Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@H]4C[C@@H]43)sc2n1
1958,Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@@H]4C[C@H]43)sc2n1
1959,Z2088076036,Cc1nc(N)c2c(C)c(C(=O)N3CCC[C@H]4C[C@H]43)sc2n1
1960,Z1152266249,Cc1cc(NC(=O)N2CCC(NC(=O)C3CCOCC3)CC2)on1
1961,Z2088427765,CCc1cc(CC)nc(N2CCN(c3ccccn3)CC2)n1
1962,Z1589400884,CC(C)[C@H](C)CC(=O)NS(=O)(=O)c1ccc2c(c1)OCO2
1963,Z1589400884,CC(C)[C@@H](C)CC(=O)NS(=O)(=O)c1ccc2c(c1)OCO2
1964,Z1601851106,Cc1ccccc1C(C)(C)CNC(=O)N[C@@H]1CCCOCC1
1965,Z1601851106,Cc1ccccc1C(C)(C)CNC(=O)N[C@H]1CCCOCC1
1966,Z1169929994,CC(C)(C)C(=O)NCCc1nc(C23CC4CC(CC(C4)C2)C3)no1
1967,Z1169949015,O=C(Nc1cccc(-c2nc(-c3cccnc3)no2)c1)c1ccc(F)cc1
1968,Z1603743398,CCOc1cc2c(cc1CNC(=O)c1cccc(C(=O)[O-])n1)O[C@H](C)C2
1969,Z1603743398,CCOc1cc2c(cc1CNC(=O)c1cccc(C(=O)[O-])n1)O[C@@H](C)C2
1970,Z1603755299,O=C([O-])COc1cccc(C(=O)N2CCCC3(CCOCC3)C2)c1
1971,Z1603552232,CC(C)c1ncncc1C(=O)NCC(C)(C)C(=O)[O-]
1972,Z607761124,Cn1nccc1[C@@H]1CCC[NH+](CC(=O)Nc2cccc(C(F)(F)F)c2)C1
1973,Z607761124,Cn1nccc1[C@H]1CCC[NH+](CC(=O)Nc2cccc(C(F)(F)F)c2)C1
1974,Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@@H]3C[C@H](O)c3ccc(F)cc3)n2)ccc1F
1975,Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@H]3C[C@H](O)c3ccc(F)cc3)n2)ccc1F
1976,Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@@H]3C[C@@H](O)c3ccc(F)cc3)n2)ccc1F
1977,Z1479532400,Cc1cc(-c2noc(CCC(=O)N3CCC[C@H]3C[C@@H](O)c3ccc(F)cc3)n2)ccc1F
1978,Z167822822,CS(=O)(=O)N1CCN(C(=O)Cn2c(=O)cnc3ccccc32)CC1
1979,Z968517082,Cc1n[nH]c(-c2ccc(NC(=O)CN3C(=O)N[C@](C)(c4ccc5ccccc5c4)C3=O)cc2)n1
1980,Z968517082,Cc1n[nH]c(-c2ccc(NC(=O)CN3C(=O)N[C@@](C)(c4ccc5ccccc5c4)C3=O)cc2)n1
1981,Z1507464558,O=C(NC1CCC(O)CC1)c1nn(-c2ccccc2F)cc1O
1982,Z740498608,O=C(c1cccc(-n2cnnn2)c1)N1CCC[C@@H]1Cc1ccc(F)cc1
1983,Z740498608,O=C(c1cccc(-n2cnnn2)c1)N1CCC[C@H]1Cc1ccc(F)cc1
1984,Z738754656,CC(C)N(Cc1ccccn1)C(=O)c1cccc(Cn2ccnc2)c1
1985,Z1916315540,CC(C)(C(=O)N[C@@H]1CCCOc2cc(F)ccc21)N1CCOCC1
1986,Z1916315540,CC(C)(C(=O)N[C@H]1CCCOc2cc(F)ccc21)N1CCOCC1
1987,Z1438512233,O=C(Nc1cccc(F)c1)N1CCC([C@H](O)C(F)(F)F)CC1
1988,Z1438512233,O=C(Nc1cccc(F)c1)N1CCC([C@@H](O)C(F)(F)F)CC1
1989,Z316347516,COc1cccc(C(=O)N2CC[NH+]([C@H](C)c3nc(C)no3)CC2)c1
1990,Z316347516,COc1cccc(C(=O)N2CC[NH+]([C@@H](C)c3nc(C)no3)CC2)c1
1991,Z983315390,NC(=O)[C@@H]1CCCN(c2ccc(C(=O)Nc3ccc(N4CCN(C(=O)C5CC5)CC4)nc3)cc2)C1
1992,Z983315390,NC(=O)[C@H]1CCCN(c2ccc(C(=O)Nc3ccc(N4CCN(C(=O)C5CC5)CC4)nc3)cc2)C1
1993,Z2017865651,O=C1CC[C@H](NC(=O)Nc2c[nH]nc2-c2nccs2)C2(CCC2)N1
1994,Z2017865651,O=C1CC[C@@H](NC(=O)Nc2c[nH]nc2-c2nccs2)C2(CCC2)N1
1995,Z2217668666,O=c1c(Br)c(NCCc2ccccn2)cnn1-c1ccccn1
1996,Z2217756891,CCc1nc(C(C)C)ccc1C(=O)N1CCCN(C(C)=O)CC1
1997,Z1944146782,CNC(=O)c1cc2cc(NC(=O)C3CC[NH+](C4CC4)CC3)ccc2[nH]1
1998,Z1426443744,O=C(CCc1nc(C2CCCC2)no1)N1CCC(n2cccn2)CC1
1999,Z1996773725,CCOC[C@@H]1CCCN(C(=O)[C@@H]2CCCC(=O)N2)C1
2000,Z1996773725,CCOC[C@H]1CCCN(C(=O)[C@@H]2CCCC(=O)N2)C1
2001,Z1996773725,CCOC[C@@H]1CCCN(C(=O)[C@H]2CCCC(=O)N2)C1
2002,Z1996773725,CCOC[C@H]1CCCN(C(=O)[C@H]2CCCC(=O)N2)C1
2003,Z1518377699,CCCC(=O)N1CCC[C@@H]1C(=O)N1CC[C@H](c2nccn2C)C1
2004,Z1518377699,CCCC(=O)N1CCC[C@H]1C(=O)N1CC[C@H](c2nccn2C)C1
2005,Z1518377699,CCCC(=O)N1CCC[C@@H]1C(=O)N1CC[C@@H](c2nccn2C)C1
2006,Z1518377699,CCCC(=O)N1CCC[C@H]1C(=O)N1CC[C@@H](c2nccn2C)C1
2007,Z1518527342,COc1ccc(C(=O)N[C@]2(C)CCOC2)cc1N1CCNC1=O
2008,Z1518527342,COc1ccc(C(=O)N[C@@]2(C)CCOC2)cc1N1CCNC1=O
2009,Z2032514335,O=C(Nc1cccc(Cn2nc3ccccn3c2=O)c1)c1ccc2cncn2c1
2010,Z1364077911,Cn1cc([C@@H]2CN(C(=O)NCc3ccc(CO)c(F)c3)CCO2)cn1
2011,Z1364077911,Cn1cc([C@H]2CN(C(=O)NCc3ccc(CO)c(F)c3)CCO2)cn1
2012,Z814258348,O=C(Cn1cnnn1)N1CCN(C(=O)N[C@@H]2CCc3c(Cl)cccc32)CC1
2013,Z814258348,O=C(Cn1cnnn1)N1CCN(C(=O)N[C@H]2CCc3c(Cl)cccc32)CC1
2014,Z1526849757,CCc1nc(Nc2cnn(Cc3ccccn3)c2)c2ccsc2n1
2015,Z2438606653,O=C(CC[C@@H]1CC[NH2+]C1)N[C@@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
2016,Z2438606653,O=C(CC[C@H]1CC[NH2+]C1)N[C@@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
2017,Z2438606653,O=C(CC[C@@H]1CC[NH2+]C1)N[C@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
2018,Z2438606653,O=C(CC[C@H]1CC[NH2+]C1)N[C@H]1CC(=O)N(c2cccc(C(F)(F)F)c2)C1
2019,Z1081115726,COc1ccc([C@@H]2CCN(C(=O)CCc3nc(-c4ncccn4)no3)C2)cc1
2020,Z1081115726,COc1ccc([C@H]2CCN(C(=O)CCc3nc(-c4ncccn4)no3)C2)cc1
2021,Z2040128528,O=C1C[C@H](c2nc(-c3cc(OC(F)F)ccc3F)no2)CCN1
2022,Z2040128528,O=C1C[C@@H](c2nc(-c3cc(OC(F)F)ccc3F)no2)CCN1
2023,Z321263808,O=C(N[C@H](c1ccccc1)C1CC1)c1cc(C2CC2)[nH]n1
2024,Z321263808,O=C(N[C@@H](c1ccccc1)C1CC1)c1cc(C2CC2)[nH]n1
2025,Z1083846128,COc1cccc(OCC(=O)N2CCN(C)c3ccccc3C2)c1
2026,Z1422078334,CC1(C)C[C@H](NC(=O)c2cc[nH]c(=O)c2)c2ccccc2O1
2027,Z1422078334,CC1(C)C[C@@H](NC(=O)c2cc[nH]c(=O)c2)c2ccccc2O1
2028,Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@@H]2[C@H](CCC(=O)N2C2CC2)C1
2029,Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@H]2[C@H](CCC(=O)N2C2CC2)C1
2030,Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@@H]2[C@@H](CCC(=O)N2C2CC2)C1
2031,Z1544437419,O=C(c1cc2ccccc2n1Cc1ccccc1F)N1CC[C@H]2[C@@H](CCC(=O)N2C2CC2)C1
2032,Z1544625837,CNc1ncc(C(=O)NCc2cccc(OC)c2)s1
2033,Z1545231373,O=C([O-])c1sc2ccsc2c1CNC(=O)[C@@H]1CCCCO1
2034,Z1545231373,O=C([O-])c1sc2ccsc2c1CNC(=O)[C@H]1CCCCO1
2035,Z2052198847,OC1(Cn2ccnn2)CCN(c2nc3c(F)cccc3o2)CC1
2036,Z1474294666,Cc1csc(-c2cccc(C(=O)N[C@@H]3CCC(=O)NC3=O)c2)n1
2037,Z1474294666,Cc1csc(-c2cccc(C(=O)N[C@H]3CCC(=O)NC3=O)c2)n1
2038,Z459891032,COc1ccc(COCC(=O)N2CCC[C@@H]2C(=O)N(C)C)cc1
2039,Z459891032,COc1ccc(COCC(=O)N2CCC[C@H]2C(=O)N(C)C)cc1
2040,Z1550966808,CC[C@@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
2041,Z1550966808,CC[C@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
2042,Z1550966808,CC[C@@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
2043,Z1550966808,CC[C@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@@H]1O
2044,Z1550966808,CC[C@@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@H]1O
2045,Z1550966808,CC[C@H]1CN(C(=O)C[C@H](C)c2c(C)n[nH]c2C)C[C@H]1O
2046,Z1550966808,CC[C@@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@H]1O
2047,Z1550966808,CC[C@H]1CN(C(=O)C[C@@H](C)c2c(C)n[nH]c2C)C[C@H]1O
2048,Z318737114,C[C@@H]1CCCCN1C(=O)C[NH+]1CCN(C(=O)c2ccc[nH]2)CC1
2049,Z318737114,C[C@H]1CCCCN1C(=O)C[NH+]1CCN(C(=O)c2ccc[nH]2)CC1
2050,Z2434936558,C[C@]1(c2cccc(NC(=O)CCC3CC[NH2+]CC3)c2)NC(=O)NC1=O
2051,Z2434936558,C[C@@]1(c2cccc(NC(=O)CCC3CC[NH2+]CC3)c2)NC(=O)NC1=O
2052,Z2059051301,O=C(NCCC1(O)CCC1)Nc1cccc2c1CCO2
2053,Z2063986137,CO[C@@H]1C[C@H](CO)N(C(=O)c2cnc(C)nc2C)C1
2054,Z2063986137,CO[C@H]1C[C@H](CO)N(C(=O)c2cnc(C)nc2C)C1
2055,Z2063986137,CO[C@@H]1C[C@@H](CO)N(C(=O)c2cnc(C)nc2C)C1
2056,Z2063986137,CO[C@H]1C[C@@H](CO)N(C(=O)c2cnc(C)nc2C)C1
2057,Z1608001171,Cc1ncc(C(=O)N2CC[C@H](Cc3ccccc3)C2)c(C)n1
2058,Z1608001171,Cc1ncc(C(=O)N2CC[C@@H](Cc3ccccc3)C2)c(C)n1
2059,Z1179630497,COc1ccccc1C(=O)NCC(=O)N1CCn2c(nnc2C2CC2)C1
2060,Z2230721260,CCn1c(NC(=O)C2Cc3ccccc3C2)nc2cccnc21
2061,Z2109700551,COc1cc2c(cc1NC(=O)NCc1cnn(C)n1)NC(=O)CC2
2062,Z2112530588,Cc1cc(S(=O)(=O)N(C)[C@H](C)C(=O)[O-])c2ncccc2c1
2063,Z2112530588,Cc1cc(S(=O)(=O)N(C)[C@@H](C)C(=O)[O-])c2ncccc2c1
2064,Z2232891372,CC(C)[C@@H]1CN(C(=O)C2CCN(c3ccc(C#N)cn3)CC2)CCCO1
2065,Z2232891372,CC(C)[C@H]1CN(C(=O)C2CCN(c3ccc(C#N)cn3)CC2)CCCO1
2066,Z1663457653,O=C(COc1ccccc1F)N1CCCCC[C@@H]1c1ncon1
2067,Z1663457653,O=C(COc1ccccc1F)N1CCCCC[C@H]1c1ncon1
2068,Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@H](O)C[C@@H]3CO)cn2n1
2069,Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@@H](O)C[C@@H]3CO)cn2n1
2070,Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@H](O)C[C@H]3CO)cn2n1
2071,Z2167823140,Cc1nc2ccc(NC(=O)N3C[C@@H](O)C[C@H]3CO)cn2n1
2072,Z2179680517,Cc1ccc2c(c1)[C@@H]1C[NH+](C)CC[C@@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
2073,Z2179680517,Cc1ccc2c(c1)[C@H]1C[NH+](C)CC[C@@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
2074,Z2179680517,Cc1ccc2c(c1)[C@@H]1C[NH+](C)CC[C@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
2075,Z2179680517,Cc1ccc2c(c1)[C@H]1C[NH+](C)CC[C@H]1N2S(=O)(=O)c1c[nH]c(C(F)(F)F)c1
2076,Z1265513596,Cc1ccc(N2CCC[C@H](NC(=O)c3cccnc3N3CCOCC3)C2=O)cc1
2077,Z1265513596,Cc1ccc(N2CCC[C@@H](NC(=O)c3cccnc3N3CCOCC3)C2=O)cc1
2078,Z1802949984,O=C(NCc1cccc2cc[nH]c12)N1CC[C@]2(C1)OCc1ccccc12
2079,Z1802949984,O=C(NCc1cccc2cc[nH]c12)N1CC[C@@]2(C1)OCc1ccccc12
2080,Z1956090430,COCC1(C(=O)[O-])CCN(C(=O)c2cc(-c3ccc(F)cc3)[nH]n2)CC1
2081,Z1903976474,COc1ccc(S(=O)(=O)NC(=O)[C@@H]2CCCOCC2)c(C)c1C
2082,Z1903976474,COc1ccc(S(=O)(=O)NC(=O)[C@H]2CCCOCC2)c(C)c1C
2083,Z2201244509,NS(=O)(=O)c1ccccc1CNC(=O)[C@H](O)C1CCCCC1
2084,Z2201244509,NS(=O)(=O)c1ccccc1CNC(=O)[C@@H](O)C1CCCCC1
2085,Z1348331625,c1cncc([C@@H]2CCCN2c2nc(C3CC3)ns2)c1
2086,Z1348331625,c1cncc([C@H]2CCCN2c2nc(C3CC3)ns2)c1
2087,Z1360790373,CC(C)[NH+]1CCC(C(=O)NC[C@](C)(O)CN2CCOCC2)CC1
2088,Z1360790373,CC(C)[NH+]1CCC(C(=O)NC[C@@](C)(O)CN2CCOCC2)CC1
2089,Z1753998016,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)c2csc3c2CCCC3)o1
2090,Z1753998016,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)c2csc3c2CCCC3)o1
2091,Z1753998016,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)c2csc3c2CCCC3)o1
2092,Z1753998016,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)c2csc3c2CCCC3)o1
2093,Z1753998310,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
2094,Z1753998310,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
2095,Z1753998310,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
2096,Z1753998310,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)Cc2coc3cc(C)c(C)cc23)o1
2097,Z1178147070,O=C(c1ccccc1O)N1CC[C@H](c2ccco2)C1
2098,Z1178147070,O=C(c1ccccc1O)N1CC[C@@H](c2ccco2)C1
2099,Z1783376583,O=C(c1cccc(F)c1)N1CCCN(C(=O)c2ncsc2-c2ccccc2)CC1
2100,Z2254581857,C[C@H](c1ccc(C(F)(F)F)cc1)N(C)C(=O)c1ccc(C#N)n1C
2101,Z2254581857,C[C@@H](c1ccc(C(F)(F)F)cc1)N(C)C(=O)c1ccc(C#N)n1C
2102,Z2274103382,O=S1(=O)CC[C@]2(CCCN(c3ccncc3Cl)C2)C1
2103,Z2274103382,O=S1(=O)CC[C@@]2(CCCN(c3ccncc3Cl)C2)C1
2104,Z2295865264,O=C([O-])c1ccccc1-c1ccccc1C(=O)N[C@@H]1C[C@@H]2CC[C@@H]1O2
